Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,CD,MM,Savings,AccountAge
5.23,2834.89,1,28,0,1,0,0,0,1,1,1,0,1,1,6
4.19,918.72,1,30,0,1,0,0,0,0,1,1,0,0,0,14
0.15,13.21,1,35,0,1,0,0,0,0,0,1,0,0,0,6
1.05,2036.91,1,35,0,1,0,0,0,0,0,1,0,0,0,13
0.53,50.61,1,30,0,1,0,0,0,0,0,1,0,0,0,13
1.26,184.58,1,27,0,1,0,0,0,1,1,1,0,1,1,10
7.45,1044.68,1,26,1,1,0,0,1,0,1,1,0,0,0,1
0.75,131.06,1,30,1,1,0,0,0,0,1,1,0,0,0,12
5.79,4368.23,1,35,1,1,0,1,0,0,0,1,1,0,0,11
1.42,9.27,1,28,0,1,0,0,0,0,0,1,0,0,0,9
0.7,32521,0,35,1,0,0,1,1,1,0,1,1,1,1,1
0.16,147.29,1,35,1,1,1,0,1,1,0,1,0,1,1,14
2.29,1148.65,1,40,0,1,0,0,0,0,0,1,0,0,0,13
1.6,36.64,1,45,0,1,0,0,0,0,0,1,0,0,0,14
2.39,1216.16,1,45,0,1,0,0,0,0,0,1,0,0,0,14
0.12,17.51,1,40,1,1,0,0,0,0,0,1,0,0,0,15
5.24,600.51,1,40,0,1,0,0,0,0,1,1,0,0,0,11
2.19,1094.74,1,40,1,1,1,0,0,0,0,1,0,0,0,15
13.08,1180.43,1,45,0,1,0,0,0,0,0,1,0,0,0,12
2.94,746.17,1,45,0,1,0,0,0,0,0,1,0,0,0,11
1.37,596.92,1,40,1,1,0,0,0,0,0,1,0,0,0,14
1.22,3601.93,1,40,1,1,0,1,0,1,1,1,1,1,1,12
0.27,2.92,1,40,0,1,0,0,0,0,1,1,0,0,0,11
0.46,10.67,1,40,0,1,0,0,0,0,0,1,0,0,0,11
0.19,13.96,1,38,1,1,0,0,0,0,0,1,0,0,0,16
1.86,68.4,1,40,1,1,0,0,0,0,1,1,0,0,0,14
1.61,14.55,1,43,0,1,0,0,0,0,1,1,0,0,0,14
0.11,3.13,1,40,0,1,0,0,0,0,0,1,0,0,0,15
0.27,9.29,1,43,1,1,0,0,0,0,1,1,0,0,0,15
2.96,1372.84,1,36,0,1,0,0,0,0,1,1,0,0,0,11
4.18,170.83,1,60,0,1,0,0,0,0,0,1,0,0,0,10
0.16,8.33,1,63,0,1,0,0,0,0,0,1,0,0,0,14
11.54,6704.83,1,65,1,1,0,1,0,0,0,1,1,0,0,12
3.39,693.86,1,60,0,1,0,0,0,0,0,1,0,0,0,11
0.1,4.68,1,48,0,1,0,0,0,0,0,1,0,0,0,6
5.68,1871.35,1,53,1,1,0,0,0,1,0,1,0,1,1,15
0.8,13.2,1,53,0,1,0,0,0,0,0,1,0,0,0,12
1.96,423.04,1,51,0,1,0,0,0,1,0,1,0,1,1,12
0.2,8.86,1,53,1,1,0,0,0,0,0,1,0,0,0,10
0.96,371,1,48,1,1,1,0,0,1,0,1,0,1,1,14
0.12,13.56,1,55,0,1,0,0,0,0,1,1,0,0,0,13
2.17,156,1,48,0,1,0,0,0,0,1,1,0,0,0,16
2.1,1215.43,1,65,0,1,0,0,0,0,1,1,0,0,0,11
4.82,29100,0,65,0,0,0,0,0,1,0,0,0,1,1,2
0.47,17.04,1,54,0,1,0,0,0,0,0,1,0,0,0,3
2.19,1604.3,1,60,0,1,0,0,0,0,0,1,0,0,0,4
0.13,6.76,1,58,0,1,0,0,0,0,0,1,0,0,0,15
0.47,6.99,1,60,0,1,0,0,0,0,0,1,0,0,0,8
0.62,86.52,1,65,0,1,0,0,0,0,1,1,0,0,0,12
1.07,596.63,1,53,0,1,0,0,0,0,0,1,0,0,0,13
0.39,110.2,1,59,1,1,0,0,0,1,0,1,0,1,1,11
0.47,8.12,1,60,0,1,0,0,0,0,0,1,0,0,0,14
0.13,13.59,1,65,1,1,0,0,0,0,1,1,0,0,0,14
0.15,16.39,1,48,0,1,0,0,0,0,1,1,0,0,0,11
1.11,2464.23,1,65,0,1,0,0,0,0,1,1,0,0,0,11
0.99,15.05,1,65,1,1,0,0,0,0,1,1,0,0,0,15
2.24,62.46,1,58,1,1,0,0,1,0,0,1,0,0,0,13
4.4,102.71,1,55,0,1,0,0,1,0,0,1,0,0,0,11
1.22,5080.49,1,60,1,1,0,0,0,0,0,1,0,0,0,15
2.91,880.06,1,53,0,1,1,0,0,0,1,1,0,0,0,12
0.54,90.1,1,64,1,1,0,0,0,0,1,1,0,0,0,10
0.49,70.51,1,46,1,1,0,0,0,0,0,1,0,0,0,12
0.53,9.78,1,53,0,1,1,0,0,0,1,1,0,0,0,16
0.36,11.52,1,35,0,1,0,0,0,0,0,1,0,0,0,14
2.45,472.25,1,28,0,1,0,0,0,0,0,1,0,0,0,15
0.44,11.2,1,31,0,1,0,0,0,0,1,1,0,0,0,0
0.13,2.58,1,33,0,1,0,0,0,0,0,1,0,0,0,7
2.2,2112.35,1,33,0,1,0,0,0,0,1,1,0,0,0,12
0.36,33.84,1,30,0,1,0,0,0,0,0,1,0,0,0,12
0.37,29.88,1,28,0,1,0,0,0,0,0,1,0,0,0,6
5.35,2353.45,1,30,0,1,0,0,0,0,1,1,0,0,0,13
3.31,1794.52,1,28,0,1,0,0,0,0,0,1,0,0,0,14
0.61,90.96,1,35,1,1,1,0,0,0,0,1,0,0,0,14
3.03,2610.82,1,34,1,1,0,0,0,0,1,1,0,0,0,11
0.13,8.78,1,32,1,1,0,0,0,0,1,1,0,0,0,13
1.31,668.06,1,29,1,1,0,0,1,0,0,1,0,0,0,1
2.24,2264.2,1,40,0,1,0,0,0,0,1,1,0,0,0,16
0.13,12.71,1,43,0,1,0,0,0,0,0,1,0,0,0,9
2.11,754.75,1,38,0,1,0,0,0,0,0,1,0,0,0,11
2.51,1278.65,1,43,0,1,0,0,0,0,0,1,0,0,0,14
7.11,5428.47,1,45,0,1,0,0,0,0,1,1,0,0,0,16
2.5,3510.44,1,38,0,1,0,0,0,0,0,1,0,0,0,13
0.33,6.48,1,43,0,1,0,0,0,0,0,1,0,0,0,11
0.34,11.11,1,43,0,1,0,0,0,0,0,1,0,0,0,13
0.12,12.96,1,40,0,1,0,0,0,0,0,1,0,0,0,11
2.8,529.16,1,43,0,1,0,0,0,0,0,1,0,0,0,15
0.2,11.54,1,43,0,1,0,0,0,0,1,1,0,0,0,9
1.37,19.56,1,45,0,1,0,0,0,0,1,1,0,0,0,13
1.4,816.71,1,40,0,1,0,0,0,0,1,1,0,0,0,12
1.41,3430,1,38,0,1,0,0,1,0,0,1,0,0,0,14
0.23,74.37,1,40,1,1,0,0,1,1,1,1,0,1,1,13
0.63,16.05,1,43,1,1,0,0,1,0,0,1,0,0,0,14
1.23,836.99,1,44,1,1,0,0,0,1,1,1,0,1,1,12
4,3658.67,1,37,1,1,0,0,0,0,0,1,0,0,0,9
0.41,16.87,1,45,1,1,0,0,0,0,1,1,0,0,0,14
3.92,3069.06,1,53,1,1,0,0,0,1,0,1,0,1,1,11
0.15,13.14,1,55,0,1,0,0,0,0,0,1,0,0,0,15
0.45,20.42,1,58,0,1,0,0,0,0,1,1,0,0,0,12
0.36,13.72,1,60,0,1,0,0,0,0,0,1,0,0,0,13
0.42,18.66,1,65,0,1,0,0,0,0,1,1,0,0,0,11
1.23,1232.6,1,65,0,1,0,0,0,0,0,1,0,0,0,14
8.55,8435.82,1,60,1,1,0,0,0,1,1,1,0,1,1,16
1.05,889.76,1,65,1,1,1,1,0,0,1,1,1,0,0,10
2.12,860.69,1,53,0,1,0,0,0,0,1,1,0,0,0,14
1.02,400.67,1,53,0,1,0,0,0,0,0,1,0,0,0,13
1.16,764.6,1,53,1,1,0,0,0,1,1,1,0,1,1,15
0.51,252.79,1,55,0,1,0,0,0,0,1,1,0,0,0,11
1.04,582.96,1,60,1,1,1,0,0,1,0,1,0,1,1,14
1.06,103.36,1,48,0,1,0,0,0,1,0,1,0,1,1,13
1.95,402.31,1,65,0,1,0,0,0,0,0,1,0,0,0,10
12.23,1454.65,1,65,1,1,1,0,0,0,0,1,0,0,0,16
3.28,129.66,1,53,1,1,0,0,0,0,0,1,0,0,0,13
4.57,626.33,1,63,0,1,0,0,0,0,1,1,0,0,0,13
6.87,7276.24,1,60,1,1,1,1,0,1,0,1,1,1,1,12
1.75,1822,1,48,1,1,1,0,0,1,1,1,0,1,1,13
0.62,12.03,1,55,0,1,0,0,0,0,0,1,0,0,0,12
0.18,5.45,1,65,0,1,0,0,0,0,0,1,0,0,0,11
3.24,2066.63,1,65,0,1,0,0,0,0,1,1,0,0,0,12
0.21,12.92,1,63,0,1,0,0,0,0,0,1,0,0,0,6
2.92,10557.74,1,57,1,1,0,0,0,1,1,1,0,1,1,15
0.66,16.89,1,64,1,1,0,0,1,0,0,1,0,0,0,14
0.52,10.47,1,53,1,1,0,0,1,0,1,1,0,0,0,15
0.63,9.03,1,48,0,1,0,0,1,0,0,1,0,0,0,14
0.18,92.99,1,65,1,1,1,0,0,0,0,1,0,0,0,13
0.97,1004.21,1,48,0,1,0,0,0,1,1,1,0,1,1,12
5.7,1900.41,1,48,0,1,0,0,1,0,1,1,0,0,0,13
0.85,450.3,1,55,1,1,1,0,1,1,1,1,0,1,1,11
0.16,7.64,1,46,1,1,0,0,1,0,1,1,0,0,0,16
2.66,48092,1,52,1,0,1,0,0,1,1,0,0,1,1,8
0.13,18.52,1,65,0,1,0,0,0,0,1,1,0,0,0,14
0.84,6.95,1,98,1,1,0,0,0,0,1,1,0,0,0,12
1.99,2188.85,1,95,0,1,0,0,0,0,0,1,0,0,0,13
0.69,6.63,1,78,1,1,0,0,0,0,0,1,0,0,0,16
0.22,8.35,1,98,0,1,0,0,0,0,1,1,0,0,0,11
0.14,9.07,1,85,0,1,0,0,0,0,1,1,0,0,0,14
0.09,14.83,1,93,0,1,0,0,0,0,0,1,0,0,0,16
2.03,856.28,1,80,0,1,0,0,0,0,0,1,0,0,0,12
1.58,203.58,1,90,1,1,0,0,0,1,1,1,0,1,1,14
0.39,8.8,1,75,0,1,0,0,0,0,1,1,0,0,0,12
0.45,16.73,1,73,0,1,0,0,0,0,0,1,0,0,0,15
0.25,10.61,1,88,0,1,0,0,0,0,0,1,0,0,0,14
0.47,303.94,1,95,0,1,0,0,0,0,1,1,0,0,0,15
1.08,8.92,1,90,0,1,0,0,0,0,0,1,0,0,0,14
3.57,1686.5,1,88,0,1,0,0,0,0,0,1,0,0,0,14
0.7,6.63,1,85,1,1,1,0,0,0,1,1,0,0,0,15
0.91,270.96,1,78,0,1,0,0,0,0,1,1,0,0,0,13
0.95,176.33,1,69,1,1,1,0,0,1,1,1,0,1,1,10
6.88,6000,0,85,0,0,0,0,0,1,1,0,0,1,1,9
2.35,316.9,1,68,1,1,0,0,0,0,1,1,0,0,0,13
0.21,8.7,1,90,1,1,1,0,0,0,1,1,0,0,0,14
0.03,3.31,1,93,1,1,0,0,0,0,0,1,0,0,0,12
0.26,56.58,1,70,1,1,0,0,1,0,1,1,0,0,0,12
0.18,17.14,1,78,0,1,0,0,0,0,1,1,0,0,0,14
0.68,9.24,1,73,1,1,1,0,0,0,1,1,0,0,0,9
0.29,8.74,1,88,0,1,0,0,0,0,0,1,0,0,0,11
0.32,1054.93,1,95,0,1,0,0,0,0,0,1,0,0,0,13
8.93,580.64,1,88,0,1,0,0,0,0,0,1,0,0,0,12
0.12,4.09,1,68,0,1,0,0,0,0,1,1,0,0,0,14
0.34,7.64,1,90,0,1,0,0,0,0,0,1,0,0,0,14
0.21,4.05,1,70,0,1,0,0,0,0,0,1,0,0,0,14
3.16,1007.95,1,66,1,1,0,0,0,1,1,1,0,1,1,14
0.32,16.77,1,68,0,1,0,0,0,0,1,1,0,0,0,10
3.42,528.44,1,90,0,1,0,0,0,0,1,1,0,0,0,14
2.62,784.66,1,73,1,1,0,0,0,0,1,1,0,0,0,9
0.4,260.98,1,85,1,1,1,0,0,1,1,1,0,1,1,14
1.93,2073.87,1,78,1,1,1,0,0,1,1,1,0,1,1,8
0.31,7.33,1,73,1,1,1,0,0,0,0,1,0,0,0,14
0.42,1042,1,68,0,1,0,0,0,0,0,1,0,0,0,15
0.1,8.35,1,73,1,1,0,0,0,0,1,1,0,0,0,11
1.18,1820.69,1,83,0,1,0,0,0,0,0,1,0,0,0,11
0.53,716.91,1,83,0,1,0,0,0,0,1,1,0,0,0,11
9.81,3786.87,1,88,0,1,0,0,0,0,0,1,0,0,0,14
2.91,980.44,1,90,1,1,1,0,0,0,0,1,0,0,0,13
0.22,10.68,1,88,0,1,0,0,0,0,1,1,0,0,0,13
1.23,1122.83,1,68,0,1,0,0,0,0,1,1,0,0,0,14
0.25,8.17,1,90,1,1,1,0,0,1,0,1,0,1,1,11
2.8,18.04,1,73,0,1,0,0,0,0,0,1,0,0,0,9
0.18,200.68,1,78,0,1,0,0,0,0,0,1,0,0,0,11
0.96,538.09,1,88,0,1,0,0,0,0,0,1,0,0,0,16
3.34,2452.93,1,75,0,1,0,0,0,0,0,1,0,0,0,14
0.14,17.31,1,90,0,1,0,0,0,0,0,1,0,0,0,14
9.31,2247.15,1,70,0,1,0,0,0,0,0,1,0,0,0,12
0.33,11.61,1,70,0,1,0,0,0,0,0,1,0,0,0,14
0.41,381,1,98,1,1,0,0,0,0,1,1,0,0,0,12
1.05,1270.64,1,98,0,1,0,0,0,0,0,1,0,0,0,12
2.01,34000,0,66,0,0,0,0,0,1,0,0,0,1,1,1
1.48,270.49,1,93,0,1,0,0,0,0,1,1,0,0,0,13
0.06,12.99,1,73,0,1,0,0,0,0,1,1,0,0,0,14
1.34,332.83,1,88,0,1,0,0,0,0,1,1,0,0,0,14
0.55,15.66,1,90,1,1,0,0,0,0,1,1,0,0,0,14
1.7,7658.17,1,90,1,1,0,1,0,1,0,1,1,1,1,14
0.16,9.92,1,83,0,1,0,0,0,0,1,1,0,0,0,11
0.43,8.19,1,88,0,1,0,0,0,0,0,1,0,0,0,15
2.66,3061.52,1,70,0,1,0,0,0,0,1,1,0,0,0,11
1.61,938.05,1,78,0,1,0,0,0,0,1,1,0,0,0,14
0.63,3507.75,1,78,1,1,0,0,0,1,0,1,0,1,1,15
0.37,40.1,1,98,0,1,0,0,0,0,1,1,0,0,0,11
0.31,5.56,1,95,0,1,0,0,0,0,1,1,0,0,0,12
0.2,9.84,1,93,0,1,0,0,0,0,1,1,0,0,0,10
3.18,654.51,1,68,0,1,0,0,0,0,1,1,0,0,0,9
0.27,12.65,1,80,0,1,0,0,0,0,0,1,0,0,0,1
0.29,8.29,1,75,0,1,0,0,0,0,1,1,0,0,0,14
0.67,102.27,1,98,0,1,0,0,0,0,0,1,0,0,0,14
2.03,670.59,1,78,0,1,0,0,0,0,0,1,0,0,0,10
1.22,526.73,1,98,0,1,0,0,0,0,1,1,0,0,0,13
0.15,6.57,1,70,0,1,0,0,0,0,1,1,0,0,0,13
0.06,8.13,1,88,0,1,0,0,0,0,1,1,0,0,0,12
2.49,1388.93,1,70,0,1,0,0,0,0,1,1,0,0,0,16
0.11,6.85,1,88,0,1,0,0,0,0,0,1,0,0,0,14
0.49,4.85,1,80,0,1,0,0,0,0,1,1,0,0,0,15
1.42,40.09,1,93,1,1,0,0,0,0,1,1,0,0,0,14
0.81,15.1,1,83,1,1,0,0,0,0,1,1,0,0,0,11
3.97,672.06,1,85,1,1,0,0,1,0,0,1,0,0,0,15
1.36,108.66,1,73,1,1,0,0,1,0,1,1,0,0,0,14
0.94,8.88,1,71,1,1,0,0,1,0,1,1,0,0,0,15
0.51,90.42,1,85,1,1,0,0,0,0,1,1,0,0,0,12
3.14,1632.46,1,79,1,1,0,0,0,0,1,1,0,0,0,10
0.35,72.93,1,68,0,1,0,0,0,0,1,1,0,0,0,12
0.14,7.39,1,72,1,1,0,0,0,0,0,1,0,0,0,14
1.1,37413.3,1,85,0,0,1,0,1,1,1,1,0,1,1,6
0.42,11.15,1,78,1,1,0,0,0,0,0,1,0,0,0,11
0.45,9.85,1,78,1,1,0,0,1,0,1,1,0,0,0,14
1.36,8.45,1,70,1,1,0,0,1,0,1,1,0,0,0,14
2.36,60000,0,74,1,0,1,0,0,1,1,0,0,1,1,10
0.08,7.3,1,98,1,1,0,0,0,0,0,1,0,0,0,14
1.1,1440.72,1,85,0,1,0,0,0,0,0,1,0,0,0,16
0.58,10.71,1,90,1,1,1,0,0,0,0,1,0,0,0,15
0.4,16.87,1,95,0,1,0,0,0,0,0,1,0,0,0,8
0.3,5.39,1,75,0,1,0,0,0,0,1,1,0,0,0,11
3.79,880.16,1,98,0,1,0,0,0,0,0,1,0,0,0,15
6.48,1784.53,1,90,1,1,1,0,0,0,1,1,0,0,0,15
0.14,19.85,1,95,0,1,0,0,0,0,1,1,0,0,0,15
0.4,7025,0,89,0,0,0,0,0,1,1,0,0,1,1,8
0.33,12.79,1,78,0,1,0,0,0,0,0,1,0,0,0,12
0.2,9.2,1,90,0,1,0,0,0,0,1,1,0,0,0,16
0.2,8.14,1,70,0,1,0,0,0,0,1,1,0,0,0,12
0.14,5.31,1,85,0,1,0,0,0,0,0,1,0,0,0,13
2.01,3111.84,1,78,1,1,0,0,0,1,1,1,0,1,1,14
2.4,30.06,1,73,0,1,0,0,0,0,1,1,0,0,0,14
0.12,6.63,1,90,0,1,0,0,0,0,0,1,0,0,0,14
2.24,3517,0,85,1,0,0,1,0,1,1,0,1,1,1,8
0.23,16.23,1,85,1,1,1,0,0,0,0,1,0,0,0,11
0.91,372.31,1,95,0,1,0,0,0,0,1,1,0,0,0,11
5.67,744.33,1,78,0,1,0,0,0,0,1,1,0,0,0,11
1.99,268.52,1,88,0,1,0,0,0,0,0,1,0,0,0,10
0.16,6.34,1,98,0,1,0,0,0,0,1,1,0,0,0,16
1.63,5258.66,1,83,0,1,0,0,0,0,1,1,0,0,0,14
1.5,80.72,1,78,1,1,0,0,0,0,0,1,0,0,0,15
0.23,13.21,1,90,0,1,1,0,0,0,1,1,0,0,0,12
0.2,6.51,1,75,0,1,0,0,0,0,1,1,0,0,0,15
8.92,20000,0,68,0,0,0,0,0,1,1,0,0,1,1,0
0.3,9.55,1,73,0,1,0,0,0,0,1,1,0,0,0,9
0.26,4.44,1,83,0,1,0,0,0,0,1,1,0,0,0,11
0.61,9.33,1,73,0,1,0,0,0,0,0,1,0,0,0,13
0.7,6.38,1,81,1,1,1,0,1,0,1,1,0,0,0,15
0.39,11.85,1,74,1,1,0,0,0,0,1,1,0,0,0,14
0.27,11.86,1,68,1,1,1,0,1,0,0,1,0,0,0,13
2.27,892.24,1,67,1,1,0,0,0,0,1,1,0,0,0,14
0.1,11.18,1,95,1,1,0,0,0,0,0,1,0,0,0,15
4.79,352.76,1,83,1,1,0,0,0,0,0,1,0,0,0,15
0.89,12.6,1,92,1,1,1,0,0,0,1,1,0,0,0,14
0.3,65.85,1,85,1,1,0,0,1,1,1,1,0,1,1,14
0.21,11.01,1,93,1,1,0,0,1,0,1,1,0,0,0,15
0.82,8.11,1,79,1,1,1,0,1,0,1,1,0,0,0,12
0.82,680.12,1,78,0,1,0,0,0,0,0,1,0,0,0,9
2.39,256.98,1,80,0,1,0,0,0,0,1,1,0,0,0,11
4.48,8089.2,1,85,0,1,0,0,0,0,1,1,0,0,0,14
5.85,1146.28,1,88,0,1,0,0,0,0,0,1,0,0,0,12
0.4,15.32,1,90,1,1,0,0,0,0,1,1,0,0,0,13
2.78,1814.71,1,93,0,1,0,0,0,0,0,1,0,0,0,14
0.32,12.94,1,90,0,1,0,0,0,0,0,1,0,0,0,13
0.16,10.31,1,85,0,1,0,0,0,0,0,1,0,0,0,12
2.14,1762.28,1,95,0,1,0,0,0,0,1,1,0,0,0,16
0.2,1.97,1,98,0,1,0,0,0,0,0,1,0,0,0,13
0.58,66.54,1,93,0,1,0,0,0,0,1,1,0,0,0,10
1.07,464.14,1,95,0,1,0,0,0,0,1,1,0,0,0,10
0.18,14.31,1,83,0,1,0,0,0,0,0,1,0,0,0,13
0.35,2.22,1,78,1,1,1,0,0,0,1,1,0,0,0,10
0.18,54.17,1,70,0,1,0,0,0,0,0,1,0,0,0,13
0.14,22.46,1,83,0,1,0,0,0,0,0,1,0,0,0,11
0.23,20.88,1,78,0,1,0,0,0,0,1,1,0,0,0,14
0.21,3.4,1,86,0,1,0,0,0,0,0,1,0,0,0,6
0.21,12.65,1,78,0,1,0,0,0,0,1,1,0,0,0,15
3.22,3028.96,1,90,1,1,1,0,1,1,0,1,0,1,1,14
0.06,18.47,1,88,0,1,0,0,1,0,1,1,0,0,0,12
1.96,76.05,1,70,1,1,0,0,0,0,0,1,0,0,0,10
0.69,80,1,98,1,1,0,0,1,0,0,1,0,0,0,11
0.06,4.99,1,80,1,1,0,0,0,0,0,1,0,0,0,14
0.19,6.03,1,67,1,1,1,0,0,0,1,1,0,0,0,14
4.73,570.76,1,95,1,1,0,0,0,0,0,1,0,0,0,14
2.85,1738.29,1,95,0,1,0,0,0,0,0,1,0,0,0,14
0.2,14.69,1,74,1,1,0,0,0,0,0,1,0,0,0,14
2.09,2472.73,1,74,1,1,0,0,0,0,1,1,0,0,0,14
0.23,13.18,1,77,1,1,0,0,0,0,1,1,0,0,0,14
0.3,12.06,1,98,1,1,0,0,0,0,1,1,0,0,0,10
0.59,268.55,1,69,1,1,1,0,0,0,0,1,0,0,0,14
6.47,10000,0,80,0,0,1,0,0,1,0,0,0,1,1,6
0.41,15.14,1,88,0,1,0,0,0,0,1,1,0,0,0,15
4,25570,0,75,0,0,0,0,0,1,0,0,0,1,1,6
0.25,15.09,1,90,0,1,0,0,0,0,1,1,0,0,0,14
0.51,260.36,1,95,0,1,0,0,0,1,0,1,0,1,1,11
0.2,15.13,1,73,1,1,1,0,0,0,1,1,0,0,0,15
0.86,322.15,1,93,0,1,0,0,0,0,1,1,0,0,0,14
0.23,110.09,1,83,0,1,0,0,0,0,1,1,0,0,0,12
6.23,804.57,1,80,0,1,0,0,0,0,0,1,0,0,0,15
2.72,107.96,1,78,1,1,0,0,0,0,1,1,0,0,0,12
6.18,7398.49,1,73,1,1,0,1,0,0,1,1,1,0,0,16
4.21,386.94,1,88,0,1,0,0,0,0,0,1,0,0,0,11
1.65,584.07,1,75,0,1,0,0,0,0,1,1,0,0,0,12
0.26,794.05,1,75,0,1,0,0,0,0,0,1,0,0,0,7
0.42,41.27,1,69,1,1,0,0,1,0,0,1,0,0,0,11
1.8,4793.84,1,76,1,1,1,0,0,1,0,1,0,1,1,26
8.81,3168,1,73,0,1,0,0,0,0,0,1,0,0,0,11
1.69,216.58,1,98,0,1,1,0,0,0,0,1,0,0,0,16
0.71,10.14,1,98,1,1,0,0,0,0,1,1,0,0,0,12
0.35,23.88,1,68,0,1,0,0,0,0,1,1,0,0,0,11
0.02,8.06,1,90,0,1,0,0,0,0,1,1,0,0,0,15
2.01,58832.02,1,85,1,1,1,0,0,1,0,1,0,1,1,11
1.03,33.22,1,80,1,1,0,0,0,0,1,1,0,0,0,14
0.25,27.75,1,88,1,1,0,0,0,0,1,1,0,0,0,16
3.62,506.43,1,73,1,1,0,0,0,0,1,1,0,0,0,13
1.2,686.1,1,90,0,1,0,0,0,0,1,1,0,0,0,15
0.06,34.03,1,78,1,1,0,0,0,1,1,1,0,1,1,13
2.11,602.04,1,68,0,1,0,0,0,0,0,1,0,0,0,14
0.48,14.76,1,88,0,1,0,0,0,0,1,1,0,0,0,16
5.71,6160.47,1,93,0,1,0,0,0,0,0,1,0,0,0,12
0.2,312.98,1,95,0,1,0,0,0,0,0,1,0,0,0,15
0.06,4.48,1,88,0,1,0,0,0,0,1,1,0,0,0,15
0.13,1.94,1,98,0,1,0,0,0,0,0,1,0,0,0,14
0.32,13.2,1,93,0,1,0,0,0,0,0,1,0,0,0,12
1.96,11460.3,1,85,1,1,0,1,0,1,1,1,1,1,1,14
0.54,48.86,1,98,1,1,1,0,0,0,1,1,0,0,0,16
0.95,128.22,1,73,0,1,0,0,0,0,0,1,0,0,0,4
3.07,1722.55,1,95,0,1,0,0,0,0,0,1,0,0,0,14
0.44,7.5,1,73,0,1,0,0,0,0,1,1,0,0,0,15
3.93,20000,0,81,0,0,0,0,0,1,1,0,0,1,1,3
0.41,574.69,1,85,0,1,0,0,0,0,0,1,0,0,0,7
1.83,840.97,1,83,0,1,0,0,0,0,1,1,0,0,0,11
1.93,1142.48,1,80,0,1,0,0,0,0,0,1,0,0,0,14
5.68,714.1,1,75,0,1,0,0,0,0,0,1,0,0,0,10
1.94,1022.52,1,90,0,1,0,0,0,0,1,1,0,0,0,10
3.25,174.62,1,85,0,1,0,0,0,0,1,1,0,0,0,10
3.99,274.7,1,80,0,1,0,0,0,0,1,1,0,0,0,9
2.79,3164.76,1,78,0,1,0,0,0,0,1,1,0,0,0,14
11.06,3796.43,1,80,0,1,0,0,0,0,1,1,0,0,0,12
1.81,46.48,1,68,0,1,0,0,0,0,1,1,0,0,0,12
3.8,5070.09,1,83,0,1,0,0,0,0,0,1,0,0,0,10
1.73,8.5,1,78,0,1,0,0,0,0,1,1,0,0,0,10
1.18,540.47,1,75,1,1,0,0,0,0,1,1,0,0,0,15
0.2,18.17,1,69,0,1,1,0,1,0,1,1,0,0,0,8
0.82,112.27,1,66,1,1,1,0,1,1,0,1,0,1,1,4
2.75,1016.4,1,70,0,1,0,0,1,0,0,1,0,0,0,10
0.93,7.14,1,68,1,1,0,0,0,0,1,1,0,0,0,14
2.9,2265.63,1,73,1,1,1,0,0,1,0,1,0,1,1,12
2,396.7,1,67,1,1,0,0,0,0,0,1,0,0,0,14
1.47,60.28,1,68,0,1,0,0,0,0,0,1,0,0,0,10
0.34,7.13,1,95,0,1,0,0,0,0,0,1,0,0,0,11
0.24,42.83,1,78,0,1,0,0,1,1,1,1,0,1,1,12
6.03,84965,1,90,1,0,0,1,1,1,1,1,1,1,1,8
0.21,60.47,1,90,1,1,0,0,0,0,1,1,0,0,0,9
11.58,500.13,1,76,1,1,0,0,0,1,1,1,0,1,1,14
11.41,7580.64,1,25,1,1,1,0,0,0,1,1,0,0,0,16
0.89,494.88,1,46,1,1,0,0,1,0,1,1,0,0,0,13
0.77,4.99,1,88,0,1,0,0,0,0,1,1,0,0,0,12
1.57,1140.52,1,70,0,1,0,0,0,0,1,1,0,0,0,9
6.23,4972.68,1,85,0,1,0,0,0,0,1,1,0,0,0,11
2.48,386.99,1,90,1,1,0,0,0,0,0,1,0,0,0,14
0.08,5.48,1,73,0,1,0,0,0,0,1,1,0,0,0,11
0.12,12.85,1,75,0,1,0,0,0,0,1,1,0,0,0,12
0.57,14.42,1,98,1,1,0,0,0,0,1,1,0,0,0,15
0.25,4.18,1,93,0,1,0,0,0,0,0,1,0,0,0,5
1.65,846.11,1,73,0,1,0,0,0,0,1,1,0,0,0,9
1.71,214.33,1,90,1,1,0,0,0,1,0,1,0,1,1,12
0.22,13.07,1,93,0,1,0,0,0,0,1,1,0,0,0,14
0.23,13.03,1,73,1,1,0,0,0,0,0,1,0,0,0,14
0.37,7.65,1,88,0,1,0,0,0,0,0,1,0,0,0,10
0.22,13.24,1,85,0,1,0,0,0,0,1,1,0,0,0,8
0.37,13.86,1,98,0,1,0,0,0,0,0,1,0,0,0,13
0.21,7.28,1,78,1,1,0,0,0,0,1,1,0,0,0,14
2.96,11005.35,1,98,1,1,1,0,0,1,1,1,0,1,1,13
5.19,2972,1,93,0,1,0,0,0,0,0,1,0,0,0,9
1.21,716.1,1,73,0,1,0,0,0,0,0,1,0,0,0,13
1.69,69.11,1,98,1,1,1,0,0,1,1,1,0,1,1,16
1.68,1543.02,1,80,0,1,0,0,0,0,1,1,0,0,0,14
3.8,1446.07,1,88,0,1,0,0,0,0,0,1,0,0,0,11
